"Year","Area","Street","Street 2","Strange HTML"
2011,"Birmingham","Barrowhouse",NA,NA
2011,"Birmingham","Bellstr.",NA,NA
2011,"Birmingham","Birminghamnewstr.",NA,NA
2011,"Birmingham","Birminghamnewstr.",NA,NA
2011,"Birmingham","Birminghamnewstr.",NA,NA
2011,"Birmingham","Birminghamstr.oldbury",NA,NA
2011,"Birmingham","Blandfordroad",NA,NA
2011,"Birmingham","Bournbrookroad",NA,NA
2011,"Birmingham","Bournvillefrontoffice",NA,NA
2011,"Birmingham","Bournvillefrontoffice",NA,NA
2011,"Birmingham","Bournvillelane",NA,NA
2011,"Birmingham","Bournvillelane",NA,NA
2011,"Birmingham","Bournvillelanefrontoffice",NA,NA
2011,"Birmingham","Bowlinggreenroad",NA,NA
2011,"Birmingham","Bristolrd",NA,NA
2011,"Birmingham","Bristolrd",NA,NA
2011,"Birmingham","Bristolrd",NA,NA
2011,"Birmingham","Bristolrd",NA,NA
2011,"Birmingham","Bristolrdsellyoak",NA,NA
2011,"Birmingham","Bristolrdsouth",NA,NA
2011,"Birmingham","Bristolrdsouth",NA,NA
2011,"Birmingham","Bristolrdsth",NA,NA
2011,"Birmingham","Bristolrdnorthfield",NA,NA
2011,"Birmingham","Bristolrdsellyoak",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroad",NA,NA
2011,"Birmingham","Bristolroadnorthfield",NA,NA
2011,"Birmingham","Bristolroadsellyoak",NA,NA
2011,"Birmingham","Bristolroadsellyoak",NA,NA
2011,"Birmingham","Bristolroadsellyoak",NA,NA
2011,"Birmingham","Bristolroadsouthnorthfield",NA,NA
2011,"Birmingham","Bristolroadsouthsellyoak",NA,NA
2011,"Birmingham","Bristolroadsellyoak",NA,NA
2011,"Birmingham","Bristolroadsellyoak",NA,NA
2011,"Birmingham","Bristolroadsellyoak",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Brooklane",NA,NA
2011,"Birmingham","Bunburryroad",NA,NA
2011,"Birmingham","Bunburryroad",NA,NA
2011,"Birmingham","Burnhillgroveweoleycastlebirmingham",NA,NA
2011,"Birmingham","Carparkofbournvillelanepstn",NA,NA
2011,"Birmingham","Chinbrookroadbillsley",NA,NA
2011,"Birmingham","Churchhillnortthfield",NA,NA
2011,"Birmingham","Churchroad",NA,NA
2011,"Birmingham","Comptonroadcradleyheath",NA,NA
2011,"Birmingham","Costcuttersardernroad",NA,NA
2011,"Birmingham","Dawberryroad",NA,NA
2011,"Birmingham","Dawlishroad",NA,NA
2011,"Birmingham","Dingleclub",NA,NA
2011,"Birmingham","Doddingtonroad",NA,NA
2011,"Birmingham","Dogkennellane",NA,NA
2011,"Birmingham","Dogpoollane",NA,NA
2011,"Birmingham","Downfielddrive",NA,NA
2011,"Birmingham","Dudleybusstation",NA,NA
2011,"Birmingham","Dwellingslane",NA,NA
2011,"Birmingham","Eafo",NA,NA
2011,"Birmingham","Edgbastoncricketground",NA,NA
2011,"Birmingham","Edgbastonparkroad",NA,NA
2011,"Birmingham","Exeterrdhubertrd",NA,NA
2011,"Birmingham","Fordhouselane",NA,NA
2011,"Birmingham","Fouracresquinton",NA,NA
2011,"Birmingham","Frogmillroadfrankley",NA,NA
2011,"Birmingham","Gennerslane",NA,NA
2011,"Birmingham","Glastonburyroad",NA,NA
2011,"Birmingham","Greatparkrubery",NA,NA
2011,"Birmingham","Griffinsbrooklane",NA,NA
2011,"Birmingham","Grosvenorshoppingcentre",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroad",NA,NA
2011,"Birmingham","Hagleyroadedgbaston",NA,NA
2011,"Birmingham","Hagleyroadeedgbaston",NA,NA
2011,"Birmingham","Harbornecricketclub",NA,NA
2011,"Birmingham","Harbornehighst",NA,NA
2011,"Birmingham","Harbornehighstr.",NA,NA
2011,"Birmingham","Harbornehighstr.",NA,NA
2011,"Birmingham","Harbornehighstr.",NA,NA
2011,"Birmingham","Harborneparkroad",NA,NA
2011,"Birmingham","Harbornepolicestation",NA,NA
2011,"Birmingham","Harbournecricketclub",NA,NA
2011,"Birmingham","Hawkesleyend",NA,NA
2011,"Birmingham","Hawkesleysquare",NA,NA
2011,"Birmingham","Hazelwellstr.",NA,NA
2011,"Birmingham","Heathmilllanedigbeth",NA,NA
2011,"Birmingham","Heronswood",NA,NA
2011,"Birmingham","Highst",NA,NA
2011,"Birmingham","Highstharborne",NA,NA
2011,"Birmingham","Highstharborne",NA,NA
2011,"Birmingham","Highstnorthfield",NA,NA
2011,"Birmingham","Highstr.harborne",NA,NA
2011,"Birmingham","Highstr.harborne",NA,NA
2011,"Birmingham","Highstr.harborne",NA,NA
2011,"Birmingham","Highstr.harborne",NA,NA
2011,"Birmingham","Highstr.harbourne",NA,NA
2011,"Birmingham","Highstr.harborne",NA,NA
2011,"Birmingham","Highstr.harborne",NA,NA
2011,"Birmingham","Highfdieldlane",NA,NA
2011,"Birmingham","Highfieldlane",NA,NA
2011,"Birmingham","Highfieldlanequinton",NA,NA
2011,"Birmingham","Hoggslanenorthfield",NA,NA
2011,"Birmingham","Hollybankroad",NA,NA
2011,"Birmingham","Holywoodbowlrubery",NA,NA
2011,"Birmingham","Homeaddress",NA,NA
2011,"Birmingham","Honningtoncrescentnorthfield",NA,NA
2011,"Birmingham","Jigginslane",NA,NA
2011,"Birmingham","Jigginslanebartleygreen",NA,NA
2011,"Birmingham","Kembertoneroad",NA,NA
2011,"Birmingham","Kingsnortongreen",NA,NA
2011,"Birmingham","Leechgreenrd",NA,NA
2011,"Birmingham","Leithgrove",NA,NA
2011,"Birmingham","Leithgrove",NA,NA
2011,"Birmingham","Longfellowroad",NA,NA
2011,"Birmingham","Longbridgelane",NA,NA
2011,"Birmingham","Longbridgelane",NA,NA
2011,"Birmingham","Longbridgelanewestheath",NA,NA
2011,"Birmingham","Longhamcroft",NA,NA
2011,"Birmingham","Lottieroad",NA,NA
2011,"Birmingham","Lutleygrove",NA,NA
2011,"Birmingham","Malinsroadharborne",NA,NA
2011,"Birmingham","Mandervillehouse",NA,NA
2011,"Birmingham","Marjoramclosehawksley",NA,NA
2011,"Birmingham","Masshouselane",NA,NA
2011,"Birmingham","Masshouselane",NA,NA
2011,"Birmingham","Maypolelane",NA,NA
2011,"Birmingham","Merrittshill",NA,NA
2011,"Birmingham","Metchleylane",NA,NA
2011,"Birmingham","Moatroad",NA,NA
2011,"Birmingham","Mounbattenhousewyndhamroad",NA,NA
2011,"Birmingham","Newstr.br",NA,NA
2011,"Birmingham","Newstr.station",NA,NA
2011,"Birmingham","Nortbworcestergolfclub",NA,NA
2011,"Birmingham","Northstr.harborne",NA,NA
2011,"Birmingham","Northstr.harborne",NA,NA
2011,"Birmingham","Northfieldhighstr.",NA,NA
2011,"Birmingham","Northfieldhighstr.",NA,NA
2011,"Birmingham","Oakridgeroadnorthfield",NA,NA
2011,"Birmingham","Oddingleyroad",NA,NA
2011,"Birmingham","Oddingleyroadwestheath",NA,NA
2011,"Birmingham","Paradiseforumbirmingham",NA,NA
2011,"Birmingham","Parsonshill",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroad",NA,NA
2011,"Birmingham","Pershoreroadsouthkingsnorton",NA,NA
2011,"Birmingham","Poolecrescentharborne",NA,NA
2011,"Birmingham","Poplarave.",NA,NA
2011,"Birmingham","Portlandsroad",NA,NA
2011,"Birmingham","Princethorperoad",NA,NA
2011,"Birmingham","Qecasualty",NA,NA
2011,"Birmingham","Qehospital",NA,NA
2011,"Birmingham","Qehospital",NA,NA
2011,"Birmingham","Qualityhotel",NA,NA
2011,"Birmingham","Queenelizabethhospital",NA,NA
2011,"Birmingham","Raddlebarnroad",NA,NA
2011,"Birmingham","Richmondhillroad",NA,NA
2011,"Birmingham","Richmondroad",NA,NA
2011,"Birmingham","Roseroad",NA,NA
2011,"Birmingham","Roseroadharborne",NA,NA
2011,"Birmingham","Sainsburysfrankleybeechesrdnorthfield",NA,NA
2011,"Birmingham","Selcroftave",NA,NA
2011,"Birmingham","Shannonrdkingsnorton",NA,NA
2011,"Birmingham","Shawbrookgrove",NA,NA
2011,"Birmingham","Shellforecourtbristolrd",NA,NA
2011,"Birmingham","Sirhiltonsroadwestheath",NA,NA
2011,"Birmingham","Snax24forcourt",NA,NA
2011,"Birmingham","Solihullhighstr.",NA,NA
2011,"Birmingham","Solihullhighstr.outsiderosies",NA,NA
2011,"Birmingham","Stanleyroadquinton",NA,NA
2011,"Birmingham","Stoneroadedgbaston",NA,NA
2011,"Birmingham","Stonehouselane",NA,NA
2011,"Birmingham","Stratfordroadsparkbrookbirmingham",NA,NA
2011,"Birmingham","Thefold",NA,NA
2011,"Birmingham","Thefoldkingsnorton",NA,NA
2011,"Birmingham","Thejesterph",NA,NA
2011,"Birmingham","Theparadequeenswaycitycentre",NA,NA
2011,"Birmingham","Theroyaloakpublichousepershoreroad",NA,NA
2011,"Birmingham","Threehorshoesph",NA,NA
2011,"Birmingham","Threeshiresoakroad",NA,NA
2011,"Birmingham","Threeshiresroad",NA,NA
2011,"Birmingham","Trescotteroad",NA,NA
2011,"Birmingham","Turvesgreen",NA,NA
2011,"Birmingham","Unknown",NA,NA
2011,"Birmingham","Valbourneroadkingsheath",NA,NA
2011,"Birmingham","Vicarageroadkingsheath",NA,NA
2011,"Birmingham","Vineyardroadnorthfield",NA,NA
2011,"Birmingham","Warlane",NA,NA
2011,"Birmingham","Watfordrdcotteridge",NA,NA
2011,"Birmingham","Weollycastleroad",NA,NA
2011,"Birmingham","Westminsterroad",NA,NA
2011,"Birmingham","Wolverhamptonstr.",NA,NA
2011,"Birmingham","Woodhouseroadquinton",NA,NA
2011,"Birmingham","Woodmeadowroad",NA,NA
2011,"Birmingham","Worldsendlane",NA,NA
2011,"Birmingham","Worldsendlane",NA,NA
2011,"Birmingham","Worldsendlanequinton",NA,NA
2011,"Birmingham","Worldsendlanequinton",NA,NA
2011,"Birmingham","Acardiancentre",NA,NA
2011,"Birmingham","Adderleyroad",NA,NA
2011,"Birmingham","Airnightclub",NA,NA
2011,"Birmingham","Albertroadhandsworthbirmingham",NA,NA
2011,"Birmingham","Arcadiacentrebirminghamcitycentre",NA,NA
2011,"Birmingham","Arcadian",NA,NA
2011,"Birmingham","Arcadian",NA,NA
2011,"Birmingham","Arcadianbirminghamcitycentre",NA,NA
2011,"Birmingham","Arcadiancenterbirmingham",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentre",NA,NA
2011,"Birmingham","Arcadiancentrebham",NA,NA
2011,"Birmingham","Arcadiancentrebirmingham",NA,NA
2011,"Birmingham","Arcadiancentrebirminghamcitycentre",NA,NA
2011,"Birmingham","Arcadiancentreladywellwalk",NA,NA
2011,"Birmingham","Arcadiancentreladywellwalk",NA,NA
2011,"Birmingham","Arcadianentertainmentcentrebirmingham",NA,NA
2011,"Birmingham","Arcadiancitycentre",NA,NA
2011,"Birmingham","Arcadianhurststr.",NA,NA
2011,"Birmingham","Astonhotel",NA,NA
2011,"Birmingham","Astonpolicestation",NA,NA
2011,"Birmingham","Astonvillafootballground",NA,NA
2011,"Birmingham","Attenboroughclose",NA,NA
2011,"Birmingham","Awayfanscoachparkbhamcfc",NA,NA
2011,"Birmingham","Awaysupportersentrancebcfc",NA,NA
2011,"Birmingham","Barrisa",NA,NA
2011,"Birmingham","Bathrowbirmingham",NA,NA
2011,"Birmingham","Bathstr.citycentre",NA,NA
2011,"Birmingham","Bcfchomefanscaraprke",NA,NA
2011,"Birmingham","Bcfcground",NA,NA
2011,"Birmingham","Bcfctiltonroadentrance",NA,NA
2011,"Birmingham","Berkeleystr.",NA,NA
2011,"Birmingham","Berkeleystr.",NA,NA
2011,"Birmingham","Berkleystr.",NA,NA
2011,"Birmingham","Bhamnewstr.station",NA,NA
2011,"Birmingham","Bigbitebroadstr.",NA,NA
2011,"Birmingham","Bigwokrestaurantbirmingham",NA,NA
2011,"Birmingham","Birchfieldroadperrybarr",NA,NA
2011,"Birmingham","Birchfieldroadbirmingham",NA,NA
2011,"Birmingham","Birchfieldroadcitycentre",NA,NA
2011,"Birmingham","Birchfiledroad",NA,NA
2011,"Birmingham","Birminghamcityfccoachpark",NA,NA
2011,"Birmingham","Birminghammagistratescourt",NA,NA
2011,"Birmingham","Birminghamnewst",NA,NA
2011,"Birmingham","Birminghamnewstr.station",NA,NA
2011,"Birmingham","Birminghamnewstr.",NA,NA
2011,"Birmingham","Bishopgatestr.junctionofbroadstr.",NA,NA
2011,"Birmingham","Bishopgatestr.citycentre",NA,NA
2011,"Birmingham","Bishopsgatestr.",NA,NA
2011,"Birmingham","Blissbarbroadstr.",NA,NA
2011,"Birmingham","Blissnightclubbroadstbirmingham",NA,NA
2011,"Birmingham","Blissnightclubbroadst",NA,NA
2011,"Birmingham","Blissbroadst",NA,NA
2011,"Birmingham","Bordesleygreen",NA,NA
2011,"Birmingham","Bordesleygreenrd",NA,NA
2011,"Birmingham","Bradfordstbirmingham",NA,NA
2011,"Birmingham","Braodstr.citycentre",NA,NA
2011,"Birmingham","Braodstr.citycentre",NA,NA
2011,"Birmingham","Braodstr.citycentre",NA,NA
2011,"Birmingham","Braodstr.citycentre",NA,NA
2011,"Birmingham","Braodstr.citycentre",NA,NA
2011,"Birmingham","Braodstr.citycentre",NA,NA
2011,"Birmingham","Briarrosephbennettshill",NA,NA
2011,"Birmingham","Brightonarmsph",NA,NA
2011,"Birmingham","Bristolroadbirmingham",NA,NA
2011,"Birmingham","Bristolroadedgbaston",NA,NA
2011,"Birmingham","Bristolstbirminghamcitycentre",NA,NA
2011,"Birmingham","Bristolstr.",NA,NA
2011,"Birmingham","Bristolstr.",NA,NA
2011,"Birmingham","Bristolstr.south",NA,NA
2011,"Birmingham","Bristolstr.south",NA,NA
2011,"Birmingham","Brittaniahotel",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadst",NA,NA
2011,"Birmingham","Broadstgasstr.citycentre",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstcitycentre",NA,NA
2011,"Birmingham","Broadstcitycentrebirmingham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbham",NA,NA
2011,"Birmingham","Broadstbirmingham",NA,NA
2011,"Birmingham","Broadstbirmingham",NA,NA
2011,"Birmingham","Broadstbirmingham",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.oppositewalkabout",NA,NA
2011,"Birmingham","Broadstr.outsideroccocco",NA,NA
2011,"Birmingham","Broadstr.bham",NA,NA
2011,"Birmingham","Broadstr.bham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA,NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA,NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA,NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.citycentre",NA,NA
2011,"Birmingham","Broadstr.",NA,NA
2011,"Birmingham","Broadstr.birmingham",NA,NA
2011,"Birmingham","Broadstrret",NA,NA
2011,"Birmingham","Broadwayplazaladywoodmiddleway",NA,NA
2011,"Birmingham","Bromsgrovestr.birmingham",NA,NA
2011,"Birmingham","Brookvalerdwitton",NA,NA
2011,"Birmingham","Bullring",NA,NA
2011,"Birmingham","Bullring",NA,NA
2011,"Birmingham","Bullringcitycentre",NA,NA
2011,"Birmingham","Burfordroadkingstanding",NA,NA
2011,"Birmingham","Calshottroadgreatbarr",NA,NA
2011,"Birmingham","Camborneclose",NA,NA
2011,"Birmingham","Canalsidesoholoophandsworth",NA,NA
2011,"Birmingham","Carparkavfc",NA,NA
2011,"Birmingham","Carrslane",NA,NA
2011,"Birmingham","Chiswellroad",NA,NA
2011,"Birmingham","Churchvaleroad",NA,NA
2011,"Birmingham","Cityhospitadudleyroad",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospital",NA,NA
2011,"Birmingham","Cityhospitaldudleyroad",NA,NA
2011,"Birmingham","Cityhospitalbirmingham",NA,NA
2011,"Birmingham","Cityhospitalbirmingham",NA,NA
2011,"Birmingham","Cityroadbirmingham",NA,NA
2011,"Birmingham","Citytavern",NA,NA
2011,"Birmingham","Citytavernbishopsgatestm",NA,NA
2011,"Birmingham","Claythornave.",NA,NA
2011,"Birmingham","Collegeroad",NA,NA
2011,"Birmingham","Colmorerow",NA,NA
2011,"Birmingham","Colmorerow",NA,NA
2011,"Birmingham","Colmorerowbirmingham",NA,NA
2011,"Birmingham","Colmorerowbirmingham",NA,NA
