"Year","Area","Street","Street 2"
2011,"Birmingham","Grosvenorshoppingcentre",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hagleyroadedgbaston",NA
2011,"Birmingham","Hagleyroadeedgbaston",NA
2011,"Birmingham","Harbornecricketclub",NA
2011,"Birmingham","Harbornehighst",NA
2011,"Birmingham","Harbornehighstr.",NA
2011,"Birmingham","Harbornehighstr.",NA
2011,"Birmingham","Harbornehighstr.",NA
2011,"Birmingham","Harborneparkroad",NA
2011,"Birmingham","Harbornepolicestation",NA
2011,"Birmingham","Harbournecricketclub",NA
2011,"Birmingham","Hawkesleyend",NA
2011,"Birmingham","Hawkesleysquare",NA
2011,"Birmingham","Hazelwellstr.",NA
2011,"Birmingham","Heathmilllanedigbeth",NA
2011,"Birmingham","Heronswood",NA
2011,"Birmingham","Highst",NA
2011,"Birmingham","Highstharborne",NA
2011,"Birmingham","Highstharborne",NA
2011,"Birmingham","Highstnorthfield",NA
2011,"Birmingham","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne",NA
2011,"Birmingham","Highstr.harbourne",NA
2011,"Birmingham","Highstr.harborne",NA
2011,"Birmingham","Highstr.harborne",NA
2011,"Birmingham","Highfdieldlane",NA
2011,"Birmingham","Highfieldlane",NA
2011,"Birmingham","Highfieldlanequinton",NA
2011,"Birmingham","Hoggslanenorthfield",NA
2011,"Birmingham","Hollybankroad",NA
2011,"Birmingham","Holywoodbowlrubery",NA
2011,"Birmingham","Homeaddress",NA
2011,"Birmingham","Honningtoncrescentnorthfield",NA
2011,"Birmingham","Jigginslane",NA
2011,"Birmingham","Jigginslanebartleygreen",NA
2011,"Birmingham","Kembertoneroad",NA
2011,"Birmingham","Kingsnortongreen",NA
2011,"Birmingham","Leechgreenrd",NA
2011,"Birmingham","Leithgrove",NA
2011,"Birmingham","Leithgrove",NA
2011,"Birmingham","Longfellowroad",NA
2011,"Birmingham","Longbridgelane",NA
2011,"Birmingham","Longbridgelane",NA
2011,"Birmingham","Longbridgelanewestheath",NA
2011,"Birmingham","Longhamcroft",NA
2011,"Birmingham","Lottieroad",NA
2011,"Birmingham","Lutleygrove",NA
2011,"Birmingham","Malinsroadharborne",NA
2011,"Birmingham","Mandervillehouse",NA
2011,"Birmingham","Marjoramclosehawksley",NA
2011,"Birmingham","Masshouselane",NA
2011,"Birmingham","Masshouselane",NA
2011,"Birmingham","Maypolelane",NA
2011,"Birmingham","Merrittshill",NA
2011,"Birmingham","Metchleylane",NA
2011,"Birmingham","Moatroad",NA
2011,"Birmingham","Mounbattenhousewyndhamroad",NA
2011,"Birmingham","Newstr.br",NA
2011,"Birmingham","Newstr.station",NA
2011,"Birmingham","Nortbworcestergolfclub",NA
2011,"Birmingham","Northstr.harborne",NA
2011,"Birmingham","Northstr.harborne",NA
2011,"Birmingham","Northfieldhighstr.",NA
2011,"Birmingham","Northfieldhighstr.",NA
2011,"Birmingham","Oakridgeroadnorthfield",NA
2011,"Birmingham","Oddingleyroad",NA
2011,"Birmingham","Oddingleyroadwestheath",NA
2011,"Birmingham","Paradiseforumbirmingham",NA
2011,"Birmingham","Parsonshill",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroad",NA
2011,"Birmingham","Pershoreroadsouthkingsnorton",NA
2011,"Birmingham","Poolecrescentharborne",NA
2011,"Birmingham","Poplarave.",NA
2011,"Birmingham","Portlandsroad",NA
2011,"Birmingham","Princethorperoad",NA
2011,"Birmingham","Qecasualty",NA
2011,"Birmingham","Qehospital",NA
2011,"Birmingham","Qehospital",NA
2011,"Birmingham","Qualityhotel",NA
2011,"Birmingham","Queenelizabethhospital",NA
2011,"Birmingham","Raddlebarnroad",NA
2011,"Birmingham","Richmondhillroad",NA
2011,"Birmingham","Richmondroad",NA
2011,"Birmingham","Roseroad",NA
2011,"Birmingham","Roseroadharborne",NA
2011,"Birmingham","Sainsburysfrankleybeechesrdnorthfield",NA
2011,"Birmingham","Selcroftave",NA
2011,"Birmingham","Shannonrdkingsnorton",NA
2011,"Birmingham","Shawbrookgrove",NA
2011,"Birmingham","Shellforecourtbristolrd",NA
2011,"Birmingham","Sirhiltonsroadwestheath",NA
2011,"Birmingham","Snax24forcourt",NA
2011,"Birmingham","Solihullhighstr.",NA
2011,"Birmingham","Solihullhighstr.outsiderosies",NA
2011,"Birmingham","Stanleyroadquinton",NA
2011,"Birmingham","Stoneroadedgbaston",NA
2011,"Birmingham","Stonehouselane",NA
2011,"Birmingham","Stratfordroadsparkbrookbirmingham",NA
2011,"Birmingham","Thefold",NA
2011,"Birmingham","Thefoldkingsnorton",NA
2011,"Birmingham","Thejesterph",NA
2011,"Birmingham","Theparadequeenswaycitycentre",NA
2011,"Birmingham","Theroyaloakpublichousepershoreroad",NA
2011,"Birmingham","Threehorshoesph",NA
2011,"Birmingham","Threeshiresoakroad",NA
2011,"Birmingham","Threeshiresroad",NA
2011,"Birmingham","Trescotteroad",NA
2011,"Birmingham","Turvesgreen",NA
2011,"Birmingham","Unknown",NA
2011,"Birmingham","Valbourneroadkingsheath",NA
2011,"Birmingham","Vicarageroadkingsheath",NA
2011,"Birmingham","Vineyardroadnorthfield",NA
2011,"Birmingham","Warlane",NA
2011,"Birmingham","Watfordrdcotteridge",NA
2011,"Birmingham","Weollycastleroad",NA
2011,"Birmingham","Westminsterroad",NA
2011,"Birmingham","Wolverhamptonstr.",NA
2011,"Birmingham","Woodhouseroadquinton",NA
2011,"Birmingham","Woodmeadowroad",NA
2011,"Birmingham","Worldsendlane",NA
2011,"Birmingham","Worldsendlane",NA
2011,"Birmingham","Worldsendlanequinton",NA
2011,"Birmingham","Worldsendlanequinton",NA
2011,"Birmingham","Acardiancentre",NA
2011,"Birmingham","Adderleyroad",NA
2011,"Birmingham","Airnightclub",NA
2011,"Birmingham","Albertroadhandsworthbirmingham",NA
2011,"Birmingham","Arcadiacentrebirminghamcitycentre",NA
2011,"Birmingham","Arcadian",NA
2011,"Birmingham","Arcadian",NA
2011,"Birmingham","Arcadianbirminghamcitycentre",NA
2011,"Birmingham","Arcadiancenterbirmingham",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentre",NA
2011,"Birmingham","Arcadiancentrebham",NA
2011,"Birmingham","Arcadiancentrebirmingham",NA
2011,"Birmingham","Arcadiancentrebirminghamcitycentre",NA
2011,"Birmingham","Arcadiancentreladywellwalk",NA
2011,"Birmingham","Arcadiancentreladywellwalk",NA
2011,"Birmingham","Arcadianentertainmentcentrebirmingham",NA
2011,"Birmingham","Arcadiancitycentre",NA
2011,"Birmingham","Arcadianhurststr.",NA
2011,"Birmingham","Astonhotel",NA
2011,"Birmingham","Astonpolicestation",NA
2011,"Birmingham","Astonvillafootballground",NA
2011,"Birmingham","Attenboroughclose",NA
2011,"Birmingham","Awayfanscoachparkbhamcfc",NA
2011,"Birmingham","Awaysupportersentrancebcfc",NA
2011,"Birmingham","Barrisa",NA
2011,"Birmingham","Bathrowbirmingham",NA
2011,"Birmingham","Bathstr.citycentre",NA
2011,"Birmingham","Bcfchomefanscaraprke",NA
2011,"Birmingham","Bcfcground",NA
2011,"Birmingham","Bcfctiltonroadentrance",NA
2011,"Birmingham","Berkeleystr.",NA
2011,"Birmingham","Berkeleystr.",NA
2011,"Birmingham","Berkleystr.",NA
2011,"Birmingham","Bhamnewstr.station",NA
2011,"Birmingham","Bigbitebroadstr.",NA
2011,"Birmingham","Bigwokrestaurantbirmingham",NA
2011,"Birmingham","Birchfieldroadperrybarr",NA
2011,"Birmingham","Birchfieldroadbirmingham",NA
2011,"Birmingham","Birchfieldroadcitycentre",NA
2011,"Birmingham","Birchfiledroad",NA
2011,"Birmingham","Birminghamcityfccoachpark",NA
2011,"Birmingham","Birminghammagistratescourt",NA
2011,"Birmingham","Birminghamnewst",NA
2011,"Birmingham","Birminghamnewstr.station",NA
2011,"Birmingham","Birminghamnewstr.",NA
2011,"Birmingham","Bishopgatestr.junctionofbroadstr.",NA
2011,"Birmingham","Bishopgatestr.citycentre",NA
2011,"Birmingham","Bishopsgatestr.",NA
2011,"Birmingham","Blissbarbroadstr.",NA
2011,"Birmingham","Blissnightclubbroadstbirmingham",NA
2011,"Birmingham","Blissnightclubbroadst",NA
2011,"Birmingham","Blissbroadst",NA
2011,"Birmingham","Bordesleygreen",NA
2011,"Birmingham","Bordesleygreenrd",NA
2011,"Birmingham","Bradfordstbirmingham",NA
2011,"Birmingham","Braodstr.citycentre",NA
2011,"Birmingham","Braodstr.citycentre",NA
2011,"Birmingham","Braodstr.citycentre",NA
2011,"Birmingham","Braodstr.citycentre",NA
2011,"Birmingham","Braodstr.citycentre",NA
2011,"Birmingham","Braodstr.citycentre",NA
2011,"Birmingham","Briarrosephbennettshill",NA
2011,"Birmingham","Brightonarmsph",NA
2011,"Birmingham","Bristolroadbirmingham",NA
2011,"Birmingham","Bristolroadedgbaston",NA
2011,"Birmingham","Bristolstbirminghamcitycentre",NA
2011,"Birmingham","Bristolstr.",NA
2011,"Birmingham","Bristolstr.",NA
2011,"Birmingham","Bristolstr.south",NA
2011,"Birmingham","Bristolstr.south",NA
2011,"Birmingham","Brittaniahotel",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadst",NA
2011,"Birmingham","Broadstgasstr.citycentre",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstcitycentre",NA
2011,"Birmingham","Broadstcitycentrebirmingham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbham",NA
2011,"Birmingham","Broadstbirmingham",NA
2011,"Birmingham","Broadstbirmingham",NA
2011,"Birmingham","Broadstbirmingham",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.oppositewalkabout",NA
2011,"Birmingham","Broadstr.outsideroccocco",NA
2011,"Birmingham","Broadstr.bham",NA
2011,"Birmingham","Broadstr.bham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA
2011,"Birmingham","Broadstr.citycentrebirmingham",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.citycentre",NA
2011,"Birmingham","Broadstr.",NA
2011,"Birmingham","Broadstr.birmingham",NA
2011,"Birmingham","Broadstrret",NA
2011,"Birmingham","Broadwayplazaladywoodmiddleway",NA
2011,"Birmingham","Bromsgrovestr.birmingham",NA
2011,"Birmingham","Brookvalerdwitton",NA
2011,"Birmingham","Bullring",NA
2011,"Birmingham","Bullring",NA
2011,"Birmingham","Bullringcitycentre",NA
2011,"Birmingham","Burfordroadkingstanding",NA
2011,"Birmingham","Calshottroadgreatbarr",NA
2011,"Birmingham","Camborneclose",NA
2011,"Birmingham","Canalsidesoholoophandsworth",NA
2011,"Birmingham","Carparkavfc",NA
2011,"Birmingham","Carrslane",NA
2011,"Birmingham","Chiswellroad",NA
2011,"Birmingham","Churchvaleroad",NA
2011,"Birmingham","Cityhospitadudleyroad",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospital",NA
2011,"Birmingham","Cityhospitaldudleyroad",NA
2011,"Birmingham","Cityhospitalbirmingham",NA
2011,"Birmingham","Cityhospitalbirmingham",NA
2011,"Birmingham","Cityroadbirmingham",NA
2011,"Birmingham","Citytavern",NA
2011,"Birmingham","Citytavernbishopsgatestm",NA
2011,"Birmingham","Claythornave.",NA
2011,"Birmingham","Collegeroad",NA
2011,"Birmingham","Colmorerow",NA
2011,"Birmingham","Colmorerow",NA
2011,"Birmingham","Colmorerowbirmingham",NA
2011,"Birmingham","Colmorerowbirmingham",NA
2011,"Birmingham","Constitutionhillbirmingham",NA
2011,"Birmingham","Corparationstr.birmingham",NA
2011,"Birmingham","Corporationst",NA
2011,"Birmingham","Corporationstr.",NA
2011,"Birmingham","Corporationstr.",NA
2011,"Birmingham","Corporationstr.",NA
2011,"Birmingham","Corporationstr.",NA
2011,"Birmingham","Corporationstr.birmingham",NA
2011,"Birmingham","Corporationstr.birmingham",NA
2011,"Birmingham","Corporationstr.birmingham",NA
2011,"Birmingham","Corporationstr.citycentre",NA
2011,"Birmingham","Corporationstr.citycentre",NA
2011,"Birmingham","Corporationstr.citycentre",NA
2011,"Birmingham","Corporationstr.citycentre",NA
2011,"Birmingham","Corporationstr.",NA
2011,"Birmingham","Coventryentrancebcfc",NA
2011,"Birmingham","Coventryroad",NA
2011,"Birmingham","Coventryroadbirminghamcityfc",NA
2011,"Birmingham","Daleend",NA
2011,"Birmingham","Daleend",NA
2011,"Birmingham","Daleend",NA
2011,"Birmingham","Daleend",NA
2011,"Birmingham","Daleendbirmingham",NA
2011,"Birmingham","Daleendcitycentre",NA
2011,"Birmingham","Daleendbirmingham",NA
2011,"Birmingham","Daleendbirmingham",NA
2011,"Birmingham","Daleendbirmingham",NA
2011,"Birmingham","Ddoraroadhandsworth",NA
2011,"Birmingham","Digbeth",NA
2011,"Birmingham","Digbethcoadstation",NA
2011,"Birmingham","Digbethhighstr.",NA
2011,"Birmingham","Digbethhighstr.",NA
2011,"Birmingham","Digbethhighstr.citycentre",NA
2011,"Birmingham","Dudleyroad",NA
2011,"Birmingham","Edgbastonst",NA
2011,"Birmingham","Edgbastonstr.",NA
2011,"Birmingham","Edmundstr.",NA
2011,"Birmingham","Erneststr.citycentrebirmingham",NA
2011,"Birmingham","Essexst",NA
2011,"Birmingham","Essexstr.aston",NA
2011,"Birmingham","Essexstr.birmingham",NA
2011,"Birmingham","Essexstr.citycentre",NA
2011,"Birmingham","Etaphotelfoyerbirmingham",NA
2011,"Birmingham","Evaroad",NA
2011,"Birmingham","Faisleystr.citycentre",NA
2011,"Birmingham","Fivewaysbirmingham",NA
2011,"Birmingham","Floodgatestr.birmingham",NA
2011,"Birmingham","Formulaonehotel",NA
2011,"Birmingham","Foxholliesroad",NA
2011,"Birmingham","Gasstr.",NA
2011,"Birmingham","Gasstr.",NA
2011,"Birmingham","Gasstr.",NA
2011,"Birmingham","Gasstr.",NA
2011,"Birmingham","Gasstr.",NA
2011,"Birmingham","Gasstr.citycentre",NA
2011,"Birmingham","Gatecrasherbroadstr.",NA
2011,"Birmingham","Gatescrasherbishopsgatebirmingham",NA
2011,"Birmingham","Goldenhindph",NA
2011,"Birmingham","Goldenhindpubkingstandingroad",NA
2011,"Birmingham","Goochstnorth",NA
2011,"Birmingham","Grangeroad",NA
2011,"Birmingham","Grangerslanecradleyheath",NA
2011,"Birmingham","Greatcharlesstr.citycentre",NA
2011,"Birmingham","Grosvenorcasinobirmingham",NA
2011,"Birmingham","Grotersleystr.",NA
2011,"Birmingham","Hagleyroad",NA
2011,"Birmingham","Hallrd",NA
2011,"Birmingham","Hallstr.",NA
2011,"Birmingham","Hamsteadroadhandsworth",NA
2011,"Birmingham","Handsworthpark",NA
2011,"Birmingham","Handsworthpolicestation",NA
2011,"Birmingham","Hawthornroadkingstandingbirmingham",NA
2011,"Birmingham","Heathmilllane",NA
2011,"Birmingham","Highstharbornebirmingham",NA
2011,"Birmingham","Highstdigbeth",NA
2011,"Birmingham","Highstdigbeth",NA
2011,"Birmingham","Highstdigbeth",NA
2011,"Birmingham","Highstr.citycentre",NA
2011,"Birmingham","Highstr.citycentre",NA
2011,"Birmingham","Hildenroad",NA
2011,"Birmingham","Hillstbirmingham",NA
2011,"Birmingham","Hillstr.",NA
2011,"Birmingham","Hillstr.birmingham",NA
2011,"Birmingham","Hillstr.citycentre",NA
2011,"Birmingham","Hillstr.citycentre",NA
2011,"Birmingham","Hillstr.citycentre",NA
2011,"Birmingham","Hillstr.citycentre",NA
2011,"Birmingham","Hockleycircus",NA
2011,"Birmingham","Holidayinnlionelst",NA
